Series_reference,Period,Subject,Suppressed,STATUS,UNITS,Magnitude,Data_value,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE1028A,2015.12,Business Data Collection - BDC,,F,Number,0,18991,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.03,Business Data Collection - BDC,,F,Number,0,19082,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.06,Business Data Collection - BDC,,F,Number,0,19070,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.09,Business Data Collection - BDC,,F,Number,0,18796,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2016.12,Business Data Collection - BDC,,F,Number,0,19222,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.03,Business Data Collection - BDC,,F,Number,0,19396,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.06,Business Data Collection - BDC,,F,Number,0,19626,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.09,Business Data Collection - BDC,,F,Number,0,19228,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2017.12,Business Data Collection - BDC,,F,Number,0,19911,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2018.03,Business Data Collection - BDC,,F,Number,0,20383,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2018.06,Business Data Collection - BDC,,F,Number,0,20063,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2018.09,Business Data Collection - BDC,,F,Number,0,19541,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2018.12,Business Data Collection - BDC,,F,Number,0,20418,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2019.03,Business Data Collection - BDC,,F,Number,0,20726,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2019.06,Business Data Collection - BDC,,F,Number,0,20534,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2019.09,Business Data Collection - BDC,,F,Number,0,20030,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2019.12,Business Data Collection - BDC,,F,Number,0,20838,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2020.03,Business Data Collection - BDC,,F,Number,0,21123,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2020.06,Business Data Collection - BDC,,F,Number,0,20606,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2020.09,Business Data Collection - BDC,,R,Number,0,20632,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2020.12,Business Data Collection - BDC,,R,Number,0,21638,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2021.03,Business Data Collection - BDC,,R,Number,0,21790,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2021.06,Business Data Collection - BDC,,R,Number,0,21893,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2021.09,Business Data Collection - BDC,,R,Number,0,21501,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2021.12,Business Data Collection - BDC,,R,Number,0,22336,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2022.03,Business Data Collection - BDC,,R,Number,0,22122,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2022.06,Business Data Collection - BDC,,R,Number,0,22211,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2022.09,Business Data Collection - BDC,,R,Number,0,21962,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2022.12,Business Data Collection - BDC,,R,Number,0,22440,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1028A,2023.03,Business Data Collection - BDC,,F,Number,0,22165,Territorial authority by employment variable,Filled jobs,Gisborne District,Actual,,
BDCQ.SEE1029A,2011.06,Business Data Collection - BDC,,F,Number,0,3620,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2011.09,Business Data Collection - BDC,,F,Number,0,3425,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2011.12,Business Data Collection - BDC,,F,Number,0,3564,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2012.03,Business Data Collection - BDC,,F,Number,0,3636,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2012.06,Business Data Collection - BDC,,F,Number,0,3512,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2012.09,Business Data Collection - BDC,,F,Number,0,3262,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2012.12,Business Data Collection - BDC,,F,Number,0,3600,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2013.03,Business Data Collection - BDC,,F,Number,0,3648,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2013.06,Business Data Collection - BDC,,F,Number,0,3434,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2013.09,Business Data Collection - BDC,,F,Number,0,3342,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2013.12,Business Data Collection - BDC,,F,Number,0,3657,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2014.03,Business Data Collection - BDC,,F,Number,0,3706,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2014.06,Business Data Collection - BDC,,F,Number,0,3626,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2014.09,Business Data Collection - BDC,,F,Number,0,3462,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2014.12,Business Data Collection - BDC,,F,Number,0,3699,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2015.03,Business Data Collection - BDC,,F,Number,0,3766,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2015.06,Business Data Collection - BDC,,F,Number,0,3608,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2015.09,Business Data Collection - BDC,,F,Number,0,3392,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2015.12,Business Data Collection - BDC,,F,Number,0,3533,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2016.03,Business Data Collection - BDC,,F,Number,0,3505,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2016.06,Business Data Collection - BDC,,F,Number,0,3546,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2016.09,Business Data Collection - BDC,,F,Number,0,3305,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2016.12,Business Data Collection - BDC,,F,Number,0,3549,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2017.03,Business Data Collection - BDC,,F,Number,0,3496,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2017.06,Business Data Collection - BDC,,F,Number,0,3394,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2017.09,Business Data Collection - BDC,,F,Number,0,3320,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2017.12,Business Data Collection - BDC,,F,Number,0,3515,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2018.03,Business Data Collection - BDC,,F,Number,0,3502,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2018.06,Business Data Collection - BDC,,F,Number,0,3339,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2018.09,Business Data Collection - BDC,,F,Number,0,3265,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2018.12,Business Data Collection - BDC,,F,Number,0,3653,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2019.03,Business Data Collection - BDC,,F,Number,0,3571,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2019.06,Business Data Collection - BDC,,F,Number,0,3455,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2019.09,Business Data Collection - BDC,,F,Number,0,3370,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2019.12,Business Data Collection - BDC,,F,Number,0,3583,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2020.03,Business Data Collection - BDC,,F,Number,0,3565,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2020.06,Business Data Collection - BDC,,F,Number,0,3496,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2020.09,Business Data Collection - BDC,,R,Number,0,3323,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2020.12,Business Data Collection - BDC,,R,Number,0,3802,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2021.03,Business Data Collection - BDC,,R,Number,0,3778,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2021.06,Business Data Collection - BDC,,R,Number,0,3709,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2021.09,Business Data Collection - BDC,,R,Number,0,3558,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2021.12,Business Data Collection - BDC,,R,Number,0,3877,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2022.03,Business Data Collection - BDC,,R,Number,0,3805,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2022.06,Business Data Collection - BDC,,R,Number,0,3779,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2022.09,Business Data Collection - BDC,,R,Number,0,3731,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2022.12,Business Data Collection - BDC,,R,Number,0,3962,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1029A,2023.03,Business Data Collection - BDC,,F,Number,0,3908,Territorial authority by employment variable,Filled jobs,Wairoa District,Actual,,
BDCQ.SEE1030A,2011.06,Business Data Collection - BDC,,F,Number,0,32068,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2011.09,Business Data Collection - BDC,,F,Number,0,30047,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2011.12,Business Data Collection - BDC,,F,Number,0,30818,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2012.03,Business Data Collection - BDC,,F,Number,0,32552,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2012.06,Business Data Collection - BDC,,F,Number,0,32826,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2012.09,Business Data Collection - BDC,,F,Number,0,30280,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2012.12,Business Data Collection - BDC,,F,Number,0,31219,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2013.03,Business Data Collection - BDC,,F,Number,0,33314,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2013.06,Business Data Collection - BDC,,F,Number,0,33239,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2013.09,Business Data Collection - BDC,,F,Number,0,30855,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2013.12,Business Data Collection - BDC,,F,Number,0,32578,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2014.03,Business Data Collection - BDC,,F,Number,0,34579,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2014.06,Business Data Collection - BDC,,F,Number,0,33851,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2014.09,Business Data Collection - BDC,,F,Number,0,31420,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2014.12,Business Data Collection - BDC,,F,Number,0,32392,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2015.03,Business Data Collection - BDC,,F,Number,0,34788,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2015.06,Business Data Collection - BDC,,F,Number,0,35053,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2015.09,Business Data Collection - BDC,,F,Number,0,32695,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2015.12,Business Data Collection - BDC,,F,Number,0,33800,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2016.03,Business Data Collection - BDC,,F,Number,0,35861,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2016.06,Business Data Collection - BDC,,F,Number,0,36451,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2016.09,Business Data Collection - BDC,,F,Number,0,33854,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
BDCQ.SEE1030A,2016.12,Business Data Collection - BDC,,F,Number,0,34868,Territorial authority by employment variable,Filled jobs,Hastings District,Actual,,
